location,temperature,humidity,wind_speed,wind_direction,timestamp
Jammu and Kashmir,26,81,3.022035748939243,51,2026-04-05 16:18:08.546024
Jammu and Kashmir,26,42,4.266262297485847,92,2026-04-05 15:18:08.546026
Jammu and Kashmir,23,67,9.732442432729451,178,2026-04-05 14:18:08.546029
Jammu and Kashmir,34,65,6.3400069973539335,233,2026-04-05 13:18:08.546031
Jammu and Kashmir,30,48,6.88584664182666,312,2026-04-05 12:18:08.546034
Jammu and Kashmir,39,78,6.436763141323555,120,2026-04-05 11:18:08.546036
Jammu and Kashmir,37,45,1.2354778959930122,223,2026-04-05 10:18:08.546039
Jammu and Kashmir,28,64,3.5359694466496685,275,2026-04-05 09:18:08.546041
Jammu and Kashmir,24,45,8.659380633408226,206,2026-04-05 08:18:08.546044
Jammu and Kashmir,35,49,9.043565622297455,89,2026-04-05 07:18:08.546046
Jammu and Kashmir,25,82,6.432688030195905,248,2026-04-05 06:18:08.546050
Jammu and Kashmir,29,80,7.367009466321808,35,2026-04-05 05:18:08.546052
Jammu and Kashmir,30,82,4.600615085901209,27,2026-04-05 04:18:08.546055
Jammu and Kashmir,39,48,3.4159658545621374,324,2026-04-05 03:18:08.546057
Jammu and Kashmir,26,49,7.347012609484215,239,2026-04-05 02:18:08.546060
Jammu and Kashmir,29,46,2.142432784283076,49,2026-04-05 01:18:08.546062
Jammu and Kashmir,25,60,6.251457606584488,205,2026-04-05 00:18:08.546064
Jammu and Kashmir,22,42,6.392266380243065,116,2026-04-04 23:18:08.546067
Jammu and Kashmir,24,72,7.9687507365909065,23,2026-04-04 22:18:08.546070
Jammu and Kashmir,26,86,9.895174350027586,336,2026-04-04 21:18:08.546072
Jammu and Kashmir,39,82,2.2723624319222977,178,2026-04-04 20:18:08.546075
Jammu and Kashmir,26,44,9.290201562512998,296,2026-04-04 19:18:08.546077
Jammu and Kashmir,28,41,3.6368203899013505,293,2026-04-04 18:18:08.546079
Jammu and Kashmir,27,74,8.327856948937612,128,2026-04-04 17:18:08.546082
Jammu and Kashmir,32,62,5.162310504075276,45,2026-04-04 16:18:08.546085
Jammu and Kashmir,25,80,6.211366775720934,173,2026-04-04 15:18:08.546087
Jammu and Kashmir,30,82,7.7642367144806546,322,2026-04-04 14:18:08.546090
Jammu and Kashmir,34,76,9.011338494118057,264,2026-04-04 13:18:08.546092
Jammu and Kashmir,32,53,2.927254572082924,130,2026-04-04 12:18:08.546095
Jammu and Kashmir,31,45,9.590133562021993,108,2026-04-04 11:18:08.546097
Jammu and Kashmir,33,85,1.5722392270834482,72,2026-04-04 10:18:08.546100
Jammu and Kashmir,34,72,5.4611704847341915,161,2026-04-04 09:18:08.546102
Jammu and Kashmir,20,76,7.541093856771884,19,2026-04-04 08:18:08.546105
Jammu and Kashmir,31,61,5.914520943875698,184,2026-04-04 07:18:08.546108
Jammu and Kashmir,29,67,1.8650352173001283,6,2026-04-04 06:18:08.546110
Jammu and Kashmir,26,47,1.159730795905202,179,2026-04-04 05:18:08.546113
Jammu and Kashmir,37,62,8.342817527659491,245,2026-04-04 04:18:08.546115
Jammu and Kashmir,38,67,7.737927968508852,258,2026-04-04 03:18:08.546118
Jammu and Kashmir,20,78,5.979931987785494,153,2026-04-04 02:18:08.546120
Jammu and Kashmir,29,59,6.5153463025514995,244,2026-04-04 01:18:08.546123
Jammu and Kashmir,23,43,1.3600768029008314,74,2026-04-04 00:18:08.546125
Jammu and Kashmir,32,57,9.994628472354833,115,2026-04-03 23:18:08.546128
Jammu and Kashmir,26,67,3.302139165736749,339,2026-04-03 22:18:08.546131
Jammu and Kashmir,31,90,6.410340799911927,329,2026-04-03 21:18:08.546133
Jammu and Kashmir,31,85,6.992832770899995,262,2026-04-03 20:18:08.546136
Jammu and Kashmir,27,86,9.394027066673953,240,2026-04-03 19:18:08.546139
Jammu and Kashmir,38,47,8.388363786345563,23,2026-04-03 18:18:08.546141
Jammu and Kashmir,21,65,5.7918982044399705,275,2026-04-03 17:18:08.546144
Jammu and Kashmir,30,85,7.383553375403015,317,2026-04-03 16:18:08.546147
Jammu and Kashmir,29,65,6.818638219814252,19,2026-04-03 15:18:08.546149
Jammu and Kashmir,32,45,8.917983869821201,82,2026-04-03 14:18:08.546152
Jammu and Kashmir,21,65,1.7640568286628187,22,2026-04-03 13:18:08.546154
Jammu and Kashmir,32,82,1.777693400669373,124,2026-04-03 12:18:08.546157
Jammu and Kashmir,28,89,7.0936559637505,351,2026-04-03 11:18:08.546160
Jammu and Kashmir,36,50,1.1392112281983937,33,2026-04-03 10:18:08.546162
Jammu and Kashmir,30,49,3.441168700797177,52,2026-04-03 09:18:08.546165
Jammu and Kashmir,25,58,2.835710197761459,80,2026-04-03 08:18:08.546167
Jammu and Kashmir,34,74,9.664047988069681,258,2026-04-03 07:18:08.546170
Jammu and Kashmir,21,77,1.392817157101088,280,2026-04-03 06:18:08.546173
Jammu and Kashmir,33,78,5.891770588093677,248,2026-04-03 05:18:08.546175
Jammu and Kashmir,29,47,7.273745451148457,94,2026-04-03 04:18:08.546178
Jammu and Kashmir,39,45,5.936603727390677,83,2026-04-03 03:18:08.546180
Jammu and Kashmir,33,57,7.372858641220194,277,2026-04-03 02:18:08.546183
Jammu and Kashmir,20,56,9.525662811112172,150,2026-04-03 01:18:08.546185
Jammu and Kashmir,40,69,8.257008768457014,88,2026-04-03 00:18:08.546188
Jammu and Kashmir,20,89,1.9945602204598623,220,2026-04-02 23:18:08.546190
Jammu and Kashmir,20,44,2.8697113664851077,252,2026-04-02 22:18:08.546193
Jammu and Kashmir,29,81,6.0453477463929,87,2026-04-02 21:18:08.546195
Jammu and Kashmir,24,42,3.4231034121576993,313,2026-04-02 20:18:08.546198
Jammu and Kashmir,40,77,6.326130613766855,194,2026-04-02 19:18:08.546201
Jammu and Kashmir,30,42,2.412502090705003,345,2026-04-02 18:18:08.546203
Jammu and Kashmir,35,76,5.738163846389309,169,2026-04-02 17:18:08.546206
Jammu and Kashmir,32,68,6.625107197384709,343,2026-04-02 16:18:08.546208
Jammu and Kashmir,38,48,3.237533327581942,7,2026-04-02 15:18:08.546211
Jammu and Kashmir,29,57,3.906728954381913,332,2026-04-02 14:18:08.546214
Jammu and Kashmir,39,90,2.6390277230355332,125,2026-04-02 13:18:08.546216
Jammu and Kashmir,23,48,2.0801406356941623,90,2026-04-02 12:18:08.546218
Jammu and Kashmir,40,55,7.18591076124227,94,2026-04-02 11:18:08.546221
Jammu and Kashmir,32,79,7.303312482260937,300,2026-04-02 10:18:08.546223
Jammu and Kashmir,23,40,6.165817562591348,199,2026-04-02 09:18:08.546226
Jammu and Kashmir,24,65,1.082278195308889,105,2026-04-02 08:18:08.546228
Jammu and Kashmir,24,78,1.2718829224709909,70,2026-04-02 07:18:08.546231
Jammu and Kashmir,33,41,9.118289920356766,18,2026-04-02 06:18:08.546234
Jammu and Kashmir,20,45,2.2018545183230747,201,2026-04-02 05:18:08.546236
Jammu and Kashmir,23,89,4.297685808641459,308,2026-04-02 04:18:08.546239
Jammu and Kashmir,26,46,6.098969891881277,348,2026-04-02 03:18:08.546241
Jammu and Kashmir,31,43,6.067655571722039,118,2026-04-02 02:18:08.546244
Jammu and Kashmir,34,89,6.696256080352775,147,2026-04-02 01:18:08.546246
Jammu and Kashmir,38,64,2.6686674976812963,285,2026-04-02 00:18:08.546249
Jammu and Kashmir,32,87,9.76001644682462,204,2026-04-01 23:18:08.546251
Jammu and Kashmir,21,44,2.0451849716772594,79,2026-04-01 22:18:08.546254
Jammu and Kashmir,27,77,9.709169179153418,40,2026-04-01 21:18:08.546256
Jammu and Kashmir,34,46,6.157516350204998,122,2026-04-01 20:18:08.546259
Jammu and Kashmir,36,64,3.0137729622173626,124,2026-04-01 19:18:08.546261
Jammu and Kashmir,32,80,4.363962341590797,311,2026-04-01 18:18:08.546263
Jammu and Kashmir,39,83,5.201860578538241,103,2026-04-01 17:18:08.546266
Jammu and Kashmir,37,53,2.5228808033605246,190,2026-04-01 16:18:08.546268
Jammu and Kashmir,29,47,8.004057988253718,9,2026-04-01 15:18:08.546271
Jammu and Kashmir,37,41,3.8017128409841763,210,2026-04-01 14:18:08.546273
Jammu and Kashmir,30,76,2.8130282202143704,23,2026-04-01 13:18:08.546276
Jammu and Kashmir,37,46,7.620408291901017,116,2026-04-01 12:18:08.546278
Jammu and Kashmir,40,83,9.183470643136301,196,2026-04-01 11:18:08.546281
Jammu and Kashmir,31,78,1.692082475723228,239,2026-04-01 10:18:08.546283
Jammu and Kashmir,29,89,1.4436692782594007,293,2026-04-01 09:18:08.546286
Jammu and Kashmir,38,66,2.222610308979043,61,2026-04-01 08:18:08.546288
Jammu and Kashmir,24,46,3.7595896114804903,38,2026-04-01 07:18:08.546291
Jammu and Kashmir,37,51,8.37229443687691,249,2026-04-01 06:18:08.546293
Jammu and Kashmir,39,51,6.162335556790995,219,2026-04-01 05:18:08.546296
Jammu and Kashmir,26,50,8.089512899286476,267,2026-04-01 04:18:08.546298
Jammu and Kashmir,38,61,5.308746163474578,210,2026-04-01 03:18:08.546301
Jammu and Kashmir,36,76,4.670092093305746,252,2026-04-01 02:18:08.546304
Jammu and Kashmir,27,90,4.1752239004940925,303,2026-04-01 01:18:08.546307
Jammu and Kashmir,37,53,4.568808478342934,327,2026-04-01 00:18:08.546310
Jammu and Kashmir,37,77,7.764123128856224,260,2026-03-31 23:18:08.546312
Jammu and Kashmir,29,70,2.074413015935217,289,2026-03-31 22:18:08.546315
Jammu and Kashmir,21,43,4.858258284353688,32,2026-03-31 21:18:08.546317
Jammu and Kashmir,31,87,8.401648391071582,340,2026-03-31 20:18:08.546320
Jammu and Kashmir,33,71,6.033174664476131,333,2026-03-31 19:18:08.546322
Jammu and Kashmir,24,48,1.3061842841861373,185,2026-03-31 18:18:08.546325
Jammu and Kashmir,32,63,6.942846467730155,42,2026-03-31 17:18:08.546328
Jammu and Kashmir,31,85,6.684729866652133,114,2026-03-31 16:18:08.546331
Jammu and Kashmir,21,75,6.835972733208968,317,2026-03-31 15:18:08.546334
Jammu and Kashmir,33,72,4.331494826086371,181,2026-03-31 14:18:08.546337
Jammu and Kashmir,26,58,1.916145594312333,139,2026-03-31 13:18:08.546339
Jammu and Kashmir,24,75,5.686343055572088,73,2026-03-31 12:18:08.546342
Jammu and Kashmir,33,68,1.7896246676286947,267,2026-03-31 11:18:08.546344
Jammu and Kashmir,26,76,8.517315725941064,21,2026-03-31 10:18:08.546347
Jammu and Kashmir,38,63,1.6621163466689375,248,2026-03-31 09:18:08.546349
Jammu and Kashmir,26,60,7.706410697982473,39,2026-03-31 08:18:08.546352
Jammu and Kashmir,21,88,8.903061322702346,190,2026-03-31 07:18:08.546354
Jammu and Kashmir,35,41,4.56748379187781,151,2026-03-31 06:18:08.546356
Jammu and Kashmir,40,74,2.2175049544516514,128,2026-03-31 05:18:08.546359
Jammu and Kashmir,33,63,8.076607257744595,347,2026-03-31 04:18:08.546361
Jammu and Kashmir,22,80,4.024177278034188,110,2026-03-31 03:18:08.546364
Jammu and Kashmir,33,75,5.314983536193152,257,2026-03-31 02:18:08.546367
Jammu and Kashmir,29,76,9.580167241837447,196,2026-03-31 01:18:08.546369
Jammu and Kashmir,34,51,6.669355817104561,143,2026-03-31 00:18:08.546372
Jammu and Kashmir,25,71,7.849495549010113,42,2026-03-30 23:18:08.546374
Jammu and Kashmir,37,56,3.1106924538089626,326,2026-03-30 22:18:08.546377
Jammu and Kashmir,37,41,1.2523474505953103,149,2026-03-30 21:18:08.546380
Jammu and Kashmir,20,54,3.6601325449388766,245,2026-03-30 20:18:08.546382
Jammu and Kashmir,25,42,1.2095620018233002,58,2026-03-30 19:18:08.546385
Jammu and Kashmir,28,41,6.2040274395113,342,2026-03-30 18:18:08.546388
Jammu and Kashmir,37,62,1.8782673025117016,252,2026-03-30 17:18:08.546390
Jammu and Kashmir,24,64,2.227095644551108,99,2026-03-30 16:18:08.546393
Jammu and Kashmir,21,47,5.267387364591754,26,2026-03-30 15:18:08.546395
Jammu and Kashmir,23,63,6.005823617520027,136,2026-03-30 14:18:08.546398
Jammu and Kashmir,39,52,3.7532759503037063,323,2026-03-30 13:18:08.546401
Jammu and Kashmir,36,63,9.541778624063017,69,2026-03-30 12:18:08.546403
Jammu and Kashmir,22,85,1.3510693988227898,337,2026-03-30 11:18:08.546406
Jammu and Kashmir,25,63,4.424613277903166,184,2026-03-30 10:18:08.546408
Jammu and Kashmir,25,73,9.38770126851537,223,2026-03-30 09:18:08.546411
Jammu and Kashmir,36,47,4.755243242257752,145,2026-03-30 08:18:08.546414
Jammu and Kashmir,38,41,9.096794389746885,353,2026-03-30 07:18:08.546416
Jammu and Kashmir,36,61,2.3973401253407394,271,2026-03-30 06:18:08.546419
Jammu and Kashmir,26,58,3.548754758670187,344,2026-03-30 05:18:08.546421
Jammu and Kashmir,40,49,6.709244444576205,237,2026-03-30 04:18:08.546424
Jammu and Kashmir,30,82,4.9267600804015785,292,2026-03-30 03:18:08.546427
Jammu and Kashmir,24,46,3.95587439314523,96,2026-03-30 02:18:08.546429
Jammu and Kashmir,25,75,7.833205386261842,174,2026-03-30 01:18:08.546432
Jammu and Kashmir,22,72,9.173896633168463,31,2026-03-30 00:18:08.546435
Jammu and Kashmir,35,41,6.252664118473247,323,2026-03-29 23:18:08.546437
Jammu and Kashmir,39,83,1.568547581702746,9,2026-03-29 22:18:08.546440
Jammu and Kashmir,36,48,5.36348244936862,233,2026-03-29 21:18:08.546443
Jammu and Kashmir,39,62,4.466244569675629,111,2026-03-29 20:18:08.546445
Jammu and Kashmir,22,40,7.427756615929938,39,2026-03-29 19:18:08.546448
Jammu and Kashmir,31,57,3.8729227028663287,349,2026-03-29 18:18:08.546450
Jammu and Kashmir,34,79,1.3514248678886982,355,2026-03-29 17:18:08.546453
Jammu and Kashmir,38,76,6.261221781239093,260,2026-03-29 16:18:08.546456
Jammu and Kashmir,27,59,5.50984980646895,29,2026-03-29 15:18:08.546458
Jammu and Kashmir,30,85,1.150102753791413,41,2026-03-29 14:18:08.546461
Jammu and Kashmir,23,54,4.938929349689662,248,2026-03-29 13:18:08.546464
Jammu and Kashmir,29,89,2.7230759890995606,266,2026-03-29 12:18:08.546467
Jammu and Kashmir,37,76,8.149228656075032,294,2026-03-29 11:18:08.546469
Jammu and Kashmir,27,81,8.528706276852144,270,2026-03-29 10:18:08.546472
Jammu and Kashmir,21,71,5.062571361606982,167,2026-03-29 09:18:08.546475
Jammu and Kashmir,21,76,9.487870823938458,15,2026-03-29 08:18:08.546477
Jammu and Kashmir,22,65,3.667402621954753,132,2026-03-29 07:18:08.546480
Jammu and Kashmir,22,62,9.983512017265287,83,2026-03-29 06:18:08.546482
Jammu and Kashmir,40,66,2.024704093180266,159,2026-03-29 05:18:08.546485
Jammu and Kashmir,37,81,9.200810262562838,285,2026-03-29 04:18:08.546488
Jammu and Kashmir,34,42,7.699390930323788,360,2026-03-29 03:18:08.546490
Jammu and Kashmir,35,76,6.950483365764292,171,2026-03-29 02:18:08.546492
Jammu and Kashmir,23,63,8.774057613122148,135,2026-03-29 01:18:08.546495
Jammu and Kashmir,26,84,8.204358865126965,108,2026-03-29 00:18:08.546498
Jammu and Kashmir,23,82,7.731486650707602,55,2026-03-28 23:18:08.546501
Jammu and Kashmir,30,71,4.1930839619847795,46,2026-03-28 22:18:08.546503
Jammu and Kashmir,36,79,4.817034265483195,117,2026-03-28 21:18:08.546506
Jammu and Kashmir,20,82,8.058357408042719,229,2026-03-28 20:18:08.546509
Jammu and Kashmir,32,65,9.814276379320392,233,2026-03-28 19:18:08.546511
Jammu and Kashmir,23,65,3.7927774095456988,41,2026-03-28 18:18:08.546514
Jammu and Kashmir,28,88,3.2977551762311146,353,2026-03-28 17:18:08.546517
Jammu and Kashmir,35,76,1.8717334794200386,291,2026-03-28 16:18:08.546519
Jammu and Kashmir,39,69,4.736219552795677,66,2026-03-28 15:18:08.546522
Jammu and Kashmir,20,47,9.577746769816518,17,2026-03-28 14:18:08.546524
Jammu and Kashmir,32,45,6.569807572304864,2,2026-03-28 13:18:08.546527
Jammu and Kashmir,37,66,6.111614721092417,137,2026-03-28 12:18:08.546529
Jammu and Kashmir,36,74,4.47978246108841,281,2026-03-28 11:18:08.546532
Jammu and Kashmir,35,57,5.851473857997877,196,2026-03-28 10:18:08.546534
Jammu and Kashmir,33,40,2.9797048374660875,121,2026-03-28 09:18:08.546537
Jammu and Kashmir,29,48,1.7854354274699011,152,2026-03-28 08:18:08.546540
Jammu and Kashmir,27,71,2.829155826094163,203,2026-03-28 07:18:08.546542
Jammu and Kashmir,33,42,1.9734976121391186,255,2026-03-28 06:18:08.546545
Jammu and Kashmir,36,43,9.864512434736714,3,2026-03-28 05:18:08.546547
Jammu and Kashmir,40,41,5.997329765238103,178,2026-03-28 04:18:08.546550
Jammu and Kashmir,33,74,8.830065202497691,161,2026-03-28 03:18:08.546553
Jammu and Kashmir,28,75,7.28637533287504,172,2026-03-28 02:18:08.546555
Jammu and Kashmir,23,51,8.28387719970852,321,2026-03-28 01:18:08.546558
Jammu and Kashmir,31,85,4.666335263350749,272,2026-03-28 00:18:08.546560
Hyderabad,38,51,5.9920241496375155,199,2026-04-06 23:18:08.546563
Hyderabad,31,78,6.639557060324968,89,2026-04-06 22:18:08.546566
Hyderabad,33,75,2.3140496760803586,210,2026-04-06 21:18:08.546569
Hyderabad,35,53,3.4735226936049046,239,2026-04-06 20:18:08.546571
Hyderabad,27,66,2.476135093902288,260,2026-04-06 19:18:08.546574
Hyderabad,32,82,7.910912101606335,26,2026-04-06 18:18:08.546577
Hyderabad,25,47,7.892963443964296,202,2026-04-06 17:18:08.546579
Hyderabad,26,61,6.805056200625022,297,2026-04-06 16:18:08.546582
Hyderabad,33,53,4.092601475978223,328,2026-04-06 15:18:08.546584
Hyderabad,38,77,1.40385408849784,241,2026-04-06 14:18:08.546587
Hyderabad,24,81,4.638768581149643,296,2026-04-06 13:18:08.546589
Hyderabad,37,56,3.7445168113018,151,2026-04-06 12:18:08.546592
Hyderabad,29,59,8.958021400296687,329,2026-04-06 11:18:08.546595
Hyderabad,25,78,1.6334503339787438,323,2026-04-06 10:18:08.546599
Hyderabad,30,72,2.444430394191186,266,2026-04-06 09:18:08.546601
Hyderabad,35,62,1.525786818528451,85,2026-04-06 08:18:08.546603
Hyderabad,39,41,7.367391314619162,323,2026-04-06 07:18:08.546606
Hyderabad,35,65,7.633168071380126,115,2026-04-06 06:18:08.546609
Hyderabad,37,50,2.9360007404212065,227,2026-04-06 05:18:08.546611
Hyderabad,35,89,6.136567022956288,251,2026-04-06 04:18:08.546613
Hyderabad,28,76,3.5152279372636164,172,2026-04-06 03:18:08.546616
Hyderabad,24,58,2.5191859530637855,336,2026-04-06 02:18:08.546619
Hyderabad,34,82,9.213727908348362,262,2026-04-06 01:18:08.546621
Hyderabad,22,77,6.8355413997079175,151,2026-04-06 00:18:08.546624
Hyderabad,39,45,3.4262357446823195,252,2026-04-05 23:18:08.546626
Hyderabad,32,79,2.520516761196068,28,2026-04-05 22:18:08.546629
Hyderabad,34,60,8.245897493031052,80,2026-04-05 21:18:08.546631
Hyderabad,21,52,2.786698375379608,253,2026-04-05 20:18:08.546634
Hyderabad,24,89,1.0828897186278879,251,2026-04-05 19:18:08.546637
Hyderabad,31,89,4.010060506172147,123,2026-04-05 18:18:08.546640
Hyderabad,39,63,2.779610682701305,331,2026-04-05 17:18:08.546642
Hyderabad,29,65,6.367485745008167,31,2026-04-05 16:18:08.546645
Hyderabad,21,63,5.904348037344374,53,2026-04-05 15:18:08.546647
Hyderabad,35,51,8.343784917263907,176,2026-04-05 14:18:08.546650
Hyderabad,21,68,4.403440493325094,181,2026-04-05 13:18:08.546652
Hyderabad,39,66,2.6306318534068813,212,2026-04-05 12:18:08.546655
Hyderabad,38,53,8.523837540876759,313,2026-04-05 11:18:08.546658
Hyderabad,21,79,1.3244210571387907,29,2026-04-05 10:18:08.546660
Hyderabad,37,70,7.379363186247417,229,2026-04-05 09:18:08.546663
Hyderabad,23,55,5.6015444828321606,327,2026-04-05 08:18:08.546665
Hyderabad,27,73,4.12386212183591,350,2026-04-05 07:18:08.546668
Hyderabad,31,83,4.293680508695079,8,2026-04-05 06:18:08.546671
Hyderabad,31,60,8.886040321158694,212,2026-04-05 05:18:08.546673
Hyderabad,33,68,6.183469279715414,305,2026-04-05 04:18:08.546676
Hyderabad,21,86,3.9875019666133045,185,2026-04-05 03:18:08.546679
Hyderabad,38,42,4.3021717909897355,123,2026-04-05 02:18:08.546681
Hyderabad,26,51,8.43465238674959,102,2026-04-05 01:18:08.546684
Hyderabad,37,55,9.386397344739185,120,2026-04-05 00:18:08.546686
Hyderabad,31,52,9.669844334796624,316,2026-04-04 23:18:08.546689
Hyderabad,23,57,4.556778590430724,92,2026-04-04 22:18:08.546692
Hyderabad,33,68,8.32757337025286,64,2026-04-04 21:18:08.546695
Hyderabad,27,63,3.2989677999781164,283,2026-04-04 20:18:08.546697
Hyderabad,34,60,7.5365512028604265,83,2026-04-04 19:18:08.546700
Hyderabad,29,67,5.559481452983295,37,2026-04-04 18:18:08.546702
Hyderabad,28,74,5.694061310937538,7,2026-04-04 17:18:08.546705
Hyderabad,22,87,3.1643561480828732,199,2026-04-04 16:18:08.546708
Hyderabad,23,45,6.967564971974367,87,2026-04-04 15:18:08.546710
Hyderabad,27,56,5.112547538210345,2,2026-04-04 14:18:08.546713
Hyderabad,33,46,5.939668165872155,187,2026-04-04 13:18:08.546715
Hyderabad,34,46,7.986883973722457,267,2026-04-04 12:18:08.546718
Hyderabad,20,42,8.80784015450742,188,2026-04-04 11:18:08.546720
Hyderabad,36,45,1.832643820100729,136,2026-04-04 10:18:08.546723
Hyderabad,33,72,2.326170807312207,5,2026-04-04 09:18:08.546726
Hyderabad,30,57,5.616105912797501,166,2026-04-04 08:18:08.546728
Hyderabad,40,66,3.055357226156283,177,2026-04-04 07:18:08.546730
Hyderabad,36,43,7.589838895933043,128,2026-04-04 06:18:08.546733
Hyderabad,39,89,3.3865098854375857,216,2026-04-04 05:18:08.546735
Hyderabad,28,45,3.1880024212891427,214,2026-04-04 04:18:08.546738
Hyderabad,33,47,8.2217904527497,310,2026-04-04 03:18:08.546741
Hyderabad,24,43,9.373516264739882,263,2026-04-04 02:18:08.546743
Hyderabad,36,42,5.664551495263785,44,2026-04-04 01:18:08.546746
Hyderabad,33,87,8.661592337414248,134,2026-04-04 00:18:08.546748
Hyderabad,27,41,7.875024962274692,193,2026-04-03 23:18:08.546751
Hyderabad,39,40,9.180637405777931,13,2026-04-03 22:18:08.546753
Hyderabad,35,47,5.161407756378473,268,2026-04-03 21:18:08.546756
Hyderabad,36,45,5.096546932917546,345,2026-04-03 20:18:08.546759
Hyderabad,35,48,7.496750540925348,213,2026-04-03 19:18:08.546761
Hyderabad,36,56,6.571983307660273,270,2026-04-03 18:18:08.546764
Hyderabad,23,51,9.210728958950197,155,2026-04-03 17:18:08.546766
Hyderabad,39,87,7.368152071291409,355,2026-04-03 16:18:08.546769
Hyderabad,30,73,1.7018083291839659,189,2026-04-03 15:18:08.546771
Hyderabad,33,69,7.754180465116016,220,2026-04-03 14:18:08.546774
Hyderabad,26,59,7.557438754118216,5,2026-04-03 13:18:08.546776
Hyderabad,40,54,9.600650459823228,169,2026-04-03 12:18:08.546779
Hyderabad,27,62,1.2087448684666844,254,2026-04-03 11:18:08.546782
Hyderabad,35,41,2.828330592521672,21,2026-04-03 10:18:08.546784
Hyderabad,27,61,7.380763421884007,70,2026-04-03 09:18:08.546786
Hyderabad,20,40,1.1006850709852698,168,2026-04-03 08:18:08.546789
Hyderabad,39,52,2.896291516811773,123,2026-04-03 07:18:08.546791
Hyderabad,20,49,8.313526574493995,127,2026-04-03 06:18:08.546794
Hyderabad,40,45,3.818672315309115,151,2026-04-03 05:18:08.546796
Hyderabad,39,60,3.411878094312349,113,2026-04-03 04:18:08.546799
Hyderabad,31,78,7.837632318593348,263,2026-04-03 03:18:08.546801
Hyderabad,38,79,7.641783103631711,65,2026-04-03 02:18:08.546804
Hyderabad,34,55,7.177903901722799,235,2026-04-03 01:18:08.546806
Hyderabad,27,55,8.405484980523761,255,2026-04-03 00:18:08.546808
Hyderabad,25,51,1.0449171304580624,199,2026-04-02 23:18:08.546811
Hyderabad,40,83,9.955151335687955,144,2026-04-02 22:18:08.546813
Hyderabad,25,76,7.393071780272981,228,2026-04-02 21:18:08.546816
Hyderabad,32,57,1.6554995601563594,273,2026-04-02 20:18:08.546818
Hyderabad,28,65,9.108936946185809,129,2026-04-02 19:18:08.546821
Hyderabad,20,60,4.361489728393628,146,2026-04-02 18:18:08.546823
Hyderabad,38,64,3.313367628986896,236,2026-04-02 17:18:08.546826
Hyderabad,40,79,2.9067842489097,232,2026-04-02 16:18:08.546829
Hyderabad,34,89,3.1154911403475314,19,2026-04-02 15:18:08.546831
Hyderabad,24,85,6.57398598230571,342,2026-04-02 14:18:08.546834
Hyderabad,24,82,8.75120958630599,115,2026-04-02 13:18:08.546836
Hyderabad,31,65,1.4632032912797437,108,2026-04-02 12:18:08.546839
Hyderabad,22,77,7.382706013025082,183,2026-04-02 11:18:08.546841
Hyderabad,22,83,6.976847018155,189,2026-04-02 10:18:08.546844
Hyderabad,26,47,1.885551047144797,244,2026-04-02 09:18:08.546846
Hyderabad,30,89,7.917793475093229,27,2026-04-02 08:18:08.546849
Hyderabad,40,66,5.6617655243003915,74,2026-04-02 07:18:08.546852
Hyderabad,32,47,3.317952356417219,59,2026-04-02 06:18:08.546854
Hyderabad,39,82,4.730475376051928,182,2026-04-02 05:18:08.546857
Hyderabad,39,89,4.582352361055172,339,2026-04-02 04:18:08.546859
Hyderabad,30,76,9.663909476762981,27,2026-04-02 03:18:08.546862
Hyderabad,32,68,1.4995207973384632,326,2026-04-02 02:18:08.546864
Hyderabad,26,47,3.7944081758538184,214,2026-04-02 01:18:08.546867
Hyderabad,38,74,6.917877373468128,191,2026-04-02 00:18:08.546869
Hyderabad,25,61,8.636495101602744,192,2026-04-01 23:18:08.546871
Hyderabad,24,86,5.0330039105691045,249,2026-04-01 22:18:08.546874
Hyderabad,30,58,5.161717953035097,106,2026-04-01 21:18:08.546876
Hyderabad,33,52,5.757799163419877,343,2026-04-01 20:18:08.546879
Hyderabad,27,54,5.855448556481019,118,2026-04-01 19:18:08.546881
Hyderabad,33,53,9.837158773719974,7,2026-04-01 18:18:08.546884
Hyderabad,29,45,6.519709497481136,46,2026-04-01 17:18:08.546886
Hyderabad,39,53,3.5505541299537655,210,2026-04-01 16:18:08.546889
Hyderabad,27,86,3.3324090983964436,170,2026-04-01 15:18:08.546891
Hyderabad,25,53,9.99089052448694,330,2026-04-01 14:18:08.546894
Hyderabad,40,61,7.878986046742585,13,2026-04-01 13:18:08.546896
Hyderabad,36,53,3.859855705592463,95,2026-04-01 12:18:08.546899
Hyderabad,40,55,5.871449057383948,255,2026-04-01 11:18:08.546901
Hyderabad,28,90,2.8529623281389087,9,2026-04-01 10:18:08.546904
Hyderabad,28,49,5.24472761781027,182,2026-04-01 09:18:08.546907
Hyderabad,40,62,6.471917472142144,68,2026-04-01 08:18:08.546909
Hyderabad,34,82,4.433140335872557,327,2026-04-01 07:18:08.546912
Hyderabad,24,84,5.241273688652727,213,2026-04-01 06:18:08.546914
Hyderabad,31,55,9.68807432416633,281,2026-04-01 05:18:08.546917
Hyderabad,31,65,9.160346946721885,253,2026-04-01 04:18:08.546919
Hyderabad,24,67,9.167359354055352,360,2026-04-01 03:18:08.546922
Hyderabad,24,89,6.0357796139859,201,2026-04-01 02:18:08.546926
Hyderabad,33,90,6.810921026756382,190,2026-04-01 01:18:08.546928
